OFFENSE,YEAR,STREET,LAT,LON
ROBBERY,2018,BOWDOIN ST,42.30609356,-71.0671857
ROBBERY,2018,WEST ST,42.35459106,-71.0621901
ROBBERY,2018,COLUMBIA RD,42.31069804,-71.07119068
ROBBERY,2018,NEPONSET VALLEY PKWY,42.23603929,-71.12718154
ROBBERY,2018,BULFINCH PL,42.36219081,-71.06223802
ROBBERY,2018,HARRISON AVE,42.33153805,-71.08015661
ROBBERY,2018,MAIN ST,42.37515337,-71.06409893
ROBBERY,2018,KEMBLE ST,42.32695733,-71.07074008
ROBBERY,2018,HAZLETON ST,42.28152567,-71.09700335
ROBBERY,2018,FOREST HILLS ST,42.30492239,-71.10298073
ROBBERY,2018,WOODLAWN ST,42.29860932,-71.11223703
ROBBERY,2018,KNEELAND ST,42.34958657,-71.05735762
ROBBERY,2018,RIVER ST,42.26956689,-71.09075049
ROBBERY,2018,PALFREY ST,42.28496725,-71.12009416
ROBBERY,2018,HUNTINGTON AVE,42.34221544,-71.08577075
ROBBERY,2018,CAUSEWAY ST,42.3649755,-71.062044
ROBBERY,2018,AVENUE DE LAFAYETTE,42.35389258,-71.06214998
ROBBERY,2018,ALPHA RD,42.29624549,-71.0671598
ROBBERY,2018,HEATH ST,42.32624204,-71.10317575
ROBBERY,2018,ALBANY ST,42.33428841,-71.07239518
ROBBERY,2018,HUNTINGTON AVE,42.34341962,-71.083956
ROBBERY,2018,FREMONT ST,42.27152449,-71.09295148
ROBBERY,2018,EVERETT ST,42.36573225,-71.03064135
ROBBERY,2018,DANA AVE,42.24894017,-71.12130622
ROBBERY,2018,BRADSTON ST,42.332354,-71.07138696
ROBBERY,2018,WILLIAM T MORRISSEY BLVD,42.29623685,-71.04853645
ROBBERY,2018,BUSHNELL ST,42.28557915,-71.06358649
ROBBERY,2018,EXETER ST,42.35030915,-71.07988963
ROBBERY,2018,CUMMINS HWY,42.267517,-71.094124
ROBBERY,2018,CRAWFORD ST,42.31167532,-71.08586299
ROBBERY,2018,SUMMER ST,42.35521625,-71.06012863
ROBBERY,2018,CENTRE ST,42.32270922,-71.09932317
ROBBERY,2018,HARVARD AVE,42.3001358,-71.07563344
ROBBERY,2018,TALBOT AVE,42.28863812,-71.06631579
ROBBERY,2018,SPRING ST,42.27757964,-71.16274799
ROBBERY,2018,DIXWELL ST,42.31433402,-71.09791405
ROBBERY,2018,FENWAY,42.33932485,-71.09937561
ROBBERY,2018,FOTTLER RD,42.27863649,-71.09541135
ROBBERY,2018,FAWNDALE RD,42.29011783,-71.12187904
ROBBERY,2018,ARMINGTON ST,42.3524587,-71.13762608
ROBBERY,2018,EXETER ST,42.34909822,-71.07929618
ROBBERY,2018,WATER ST,42.35759166,-71.05772502
ROBBERY,2018,CENTRE ST,42.32277007,-71.10445458
ROBBERY,2018,BABSON ST,42.27543421,-71.09234389
ROBBERY,2018,NEWBURY ST,42.34999733,-71.0810344
ROBBERY,2018,AVERY ST,42.35327561,-71.06345772
ROBBERY,2018,MESSINGER ST,42.27185661,-71.09679025
ROBBERY,2018,LAGRANGE,-1,-1
ROBBERY,2018,WINTER ST,42.35602373,-71.06177615
ROBBERY,2018,BOWDOIN ST,42.30536545,-71.06812632
ROBBERY,2018,TREMONT ST,42.34010961,-71.0788244
ROBBERY,2018,WILLIAM T MORRISSEY BLVD,42.30027016,-71.04967147
ROBBERY,2018,DORCHESTER AVE,42.30114533,-71.05991447
ROBBERY,2018,CHARLES ST S,42.35094628,-71.06685604
ROBBERY,2018,AVERY ST,42.3532601,-71.06283216
ROBBERY,2018,DITSON ST,42.30177509,-71.06430565
ROBBERY,2018,PEACEVALE RD,42.28716674,-71.07633479
ROBBERY,2018,METCALF CT,42.30536762,-71.115715
ROBBERY,2018,DORCHESTER AVE,42.30254239,-71.0595669
ROBBERY,2018,COLUMBUS AVE,42.3483427,-71.0722253
ROBBERY,2018,TENNIS RD,42.27615691,-71.09550303
ROBBERY,2018,AVENUE DE LAFAYETTE,42.35331987,-71.06102314
ROBBERY,2018,BENNINGTON ST,42.37684713,-71.03367179
ROBBERY,2018,MARION ST,42.37817244,-71.03729943
ROBBERY,2018,HUNTINGTON AVE,42.34091586,-71.08771531
ROBBERY,2018,WINTER ST,42.35554806,-71.0607314
ROBBERY,2018,BEACH ST,42.35131095,-71.06030942
ROBBERY,2018,BEACH ST,42.35125902,-71.06009371
ROBBERY,2018,SAINT GREGORY ST,42.27573089,-71.06909114
ROBBERY,2018,WARREN ST,42.32978737,-71.08324801
ROBBERY,2018,FRANKLIN ST,42.35572908,-71.05891235
ROBBERY,2018,ALMONT ST,42.2752767,-71.09554245
ROBBERY,2018,BLUE HILL AVE,42.30711484,-71.08425151
ROBBERY,2018,SAVIN ST,42.31719004,-71.08167267
ROBBERY,2018,BOYLSTON ST,42.34601613,-71.0938121
ROBBERY,2018,BLUE HILL AVE,42.30803768,-71.08359213
ROBBERY,2018,ATLANTIC AVE,42.35218278,-71.0556788
ROBBERY,2018,TREMONT ST,42.35624888,-71.06227065
ROBBERY,2018,HANOVER ST,42.36179428,-71.0571127
ROBBERY,2018,ESSEX ST,42.35255981,-71.06043207
ROBBERY,2018,W WALNUT PARK,42.31640336,-71.09770225
ROBBERY,2018,DORCHESTER AVE,42.30559368,-71.05887861
ROBBERY,2018,CEDRIC ST,42.32571409,-71.07131716
ROBBERY,2018,ESMOND ST,42.29861988,-71.08511004
ROBBERY,2018,MASSACHUSETTS AVE,42.34439568,-71.08632016
ROBBERY,2018,VERNON ST,42.33058731,-71.08451303
ROBBERY,2018,REDDY AVE,42.26285498,-71.11181148
ROBBERY,2018,BLUE HILL AVE,42.27685614,-71.09359685
ROBBERY,2018,GENEVA AVE,42.30328018,-71.07122308
ROBBERY,2018,WASHINGTON ST,42.34997256,-71.06348817
ROBBERY,2018,STATE ST,42.35942556,-71.05288819
ROBBERY,2018,RIVER ST,42.26361605,-71.10395167
ROBBERY,2018,ESMOND ST,42.29861988,-71.08511004
ROBBERY,2018,LEYLAND ST,42.32066147,-71.07067867
ROBBERY,2018,OLNEY ST,42.30512773,-71.07370747
ROBBERY,2018,OLNEY ST,42.30512773,-71.07370747
ROBBERY,2018,BOYLSTON ST,42.34932471,-71.08014801
ROBBERY,2018,STUART ST,42.35106637,-71.06549569
ROBBERY,2018,FLORIDA ST,42.29080488,-71.05965861
ROBBERY,2018,GENEVA AVE,42.30546333,-71.0773834
ROBBERY,2018,MEDFORD ST,42.37863715,-71.053364
ROBBERY,2018,DEVON ST,42.31113699,-71.08227667
ROBBERY,2018,DORCHESTER AVE,42.30254239,-71.0595669
ROBBERY,2018,DORCHESTER AVE,42.30254239,-71.0595669
ROBBERY,2018,BEACH ST,42.35125902,-71.06009371
ROBBERY,2018,MASSACHUSETTS AVE,42.33207616,-71.07145394
ROBBERY,2018,TREMONT ST,42.356585,-71.06189505
ROBBERY,2018,BOYLSTON ST,42.35241815,-71.06525499
ROBBERY,2018,SEAVER ST,42.30878855,-71.09055618
ROBBERY,2018,DECATUR ST,42.37829205,-71.05387024
ROBBERY,2018,CHIPMAN ST,42.2888571,-71.07473665
ROBBERY,2018,DUDLEY ST,42.32872589,-71.08382217
ROBBERY,2018,MASSACHUSETTS AVE,42.33152148,-71.07085307
ROBBERY,2018,BOYLSTON ST,42.3503787,-71.07626098
ROBBERY,2018,WASHINGTON ST,42.35680075,-71.05893025
ROBBERY,2018,TALBOT AVE,42.28863812,-71.06631579
ROBBERY,2018,WALDEN ST,42.32561013,-71.10449956
ROBBERY,2018,CLAYTON ST,42.30331475,-71.05630027
ROBBERY,2018,ROCKLAND ST,42.32224199,-71.08432664
ROBBERY,2018,TREMONT ST,42.356585,-71.06189505
ROBBERY,2018,LEYDEN ST,42.38969786,-71.00957095
ROBBERY,2018,WASHINGTON ST,42.33044113,-71.08373481
ROBBERY,2018,BULLARD ST,42.30175853,-71.0746298
ROBBERY,2018,WASHINGTON ST,42.35272948,-71.06256291
ROBBERY,2018,BEACH ST,42.35142278,-71.06084508
ROBBERY,2018,MILDRED AVE,42.27781081,-71.0910429
ROBBERY,2018,MELNEA CASS BLVD,42.33330171,-71.08181675
ROBBERY,2018,LEXINGTON ST,42.38069279,-71.02954916
ROBBERY,2018,HARRISON AVE,42.34011999,-71.06868299
ROBBERY,2018,SHAWMUT AVE,42.33192532,-71.08411222
ROBBERY,2018,COLUMBIA RD,42.315969,-71.066253
ROBBERY,2018,QUINCY ST,42.30947016,-71.06664424
ROBBERY,2018,SOUTHAMPTON ST,42.33233682,-71.07129642
ROBBERY,2018,MAIN ST,42.37515337,-71.06409893
ROBBERY,2018,DUDLEY ST,42.32872589,-71.08382217
ROBBERY,2018,CHARLES ST,42.3606447,-71.07086192
ROBBERY,2018,COLUMBIA RD,42.30340413,-71.08384306
ROBBERY,2018,DUDLEY ST,42.32853529,-71.08213874
ROBBERY,2018,GENEVA AVE,42.2991807,-71.06429139
ROBBERY,2018,STRATTON ST,42.28881222,-71.08513152
ROBBERY,2018,DORIS ST,42.31339913,-71.05649373
ROBBERY,2018,HIGH ST,42.35649296,-71.05259107
ROBBERY,2018,FAIRLAWN AVE,42.26788791,-71.10067012
ROBBERY,2018,WASHINGTON ST,42.33675016,-71.07662788
ROBBERY,2018,WASHINGTON ST,42.33816387,-71.07461217
ROBBERY,2018,SHANDON RD,42.29558793,-71.09012664
ROBBERY,2018,WASHINGTON ST,42.29745339,-71.07253425
ROBBERY,2018,BULLARD ST,42.30175853,-71.0746298
ROBBERY,2018,ETNA ST,42.35411626,-71.14715497
ROBBERY,2018,WARREN ST,42.32832226,-71.08321495
ROBBERY,2018,COMMONWEALTH AVE,42.34877575,-71.09606805
ROBBERY,2018,EDINBORO ST,42.351633,-71.059588
ROBBERY,2018,REGIS RD,42.27064206,-71.09587908
ROBBERY,2018,BRANDYWYNE DR,42.38783615,-71.01203798
ROBBERY,2018,PEARL ST,42.31493506,-71.05834852
ROBBERY,2018,BELGRADE AVE,42.28608881,-71.14255416
ROBBERY,2018,EUTAW ST,42.37949215,-71.03685008
ROBBERY,2018,DOVE ST,42.3154557,-71.07808193
ROBBERY,2018,HAVRE ST,42.37357854,-71.03688491
ROBBERY,2018,SCHOOL ST,42.3575462,-71.05881953
ROBBERY,2018,HENDRY ST,42.30893903,-71.06461576
ROBBERY,2018,BLUE HILL AVE,42.3088984,-71.0830519
ROBBERY,2018,POLK ST,42.37912706,-71.06122663
ROBBERY,2018,DORCHESTER AVE,42.33014012,-71.05695787
ROBBERY,2018,COLUMBUS AVE,42.340018,-71.082515
ROBBERY,2018,JERSEY ST,42.34326644,-71.09719321
ROBBERY,2018,CHURCH ST,42.35105768,-71.06878946
ROBBERY,2018,BOYLSTON ST,42.3503787,-71.07626098
ROBBERY,2018,BOSTON ST,42.32692112,-71.05841861
ROBBERY,2018,CENTER PLZ,42.35988372,-71.06016189
ROBBERY,2018,MASSACHUSETTS AVE,42.32553801,-71.06579592
ROBBERY,2018,STATE ST,42.35902548,-71.05567996
ROBBERY,2018,CENTRE ST,42.32291406,-71.10328402
ROBBERY,2018,HILDRETH ST,42.2831323,-71.0872187
ROBBERY,2018,BOYLSTON ST,42.34601613,-71.0938121
ROBBERY,2018,WASHINGTON ST,42.33044113,-71.08373481
ROBBERY,2018,THOMPSON SQ,42.3751514,-71.0639642
ROBBERY,2018,DACIA ST,42.31484522,-71.07738943
ROBBERY,2018,ATLANTIC AVE,42.35178454,-71.05590762
ROBBERY,2018,THOMPSON SQ,42.3751514,-71.0639642
ROBBERY,2018,AUSTIN ST,42.37479451,-71.06600871
ROBBERY,2018,MASSACHUSETTS AVE,42.33152148,-71.07085307
ROBBERY,2018,ORTON-MAROTTA WAY,42.33857289,-71.05575501
ROBBERY,2018,DEVON ST,42.3092779,-71.07868791
ROBBERY,2018,MEDFORD ST,42.37914075,-71.05672546
ROBBERY,2018,DRAPER ST,42.30287064,-71.06399249
ROBBERY,2018,THIRD AVE,42.37627664,-71.05383757
ROBBERY,2018,MAIN ST,42.38140059,-71.07104354
ROBBERY,2018,NEPONSET VALLEY PKWY,42.23603929,-71.12718154
ROBBERY,2018,GREEN ST,42.37601727,-71.06391748
ROBBERY,2018,OLD LANDING WAY,42.37982191,-71.0554713
ROBBERY,2018,E SPRINGFIELD ST,42.3354595,-71.07448891
ROBBERY,2018,PARK ST,42.35650174,-71.0619996
ROBBERY,2018,BLUE HILL AVE,42.26817397,-71.09387677
ROBBERY,2018,ALLSTATE RD,42.32809966,-71.06321676
ROBBERY,2018,HARRISON AVE,42.35115526,-71.06130589
ROBBERY,2018,WASHINGTON ST,42.35591935,-71.06000539
ROBBERY,2018,E BERKELEY ST,42.34393909,-71.06594762
ROBBERY,2018,TREMONT ST,42.35637531,-71.06213513
ROBBERY,2018,WASHINGTON ST,42.3353741,-71.0783156
ROBBERY,2018,EVERETT ST,42.35595391,-71.13852468
ROBBERY,2018,E CONCORD ST,42.33648039,-71.07321503
ROBBERY,2018,ALGONQUIN ST,42.29742411,-71.07531358
ROBBERY,2018,NEW SUDBURY ST,42.36262318,-71.05793495
ROBBERY,2018,DORCHESTER AVE,42.28657334,-71.06408374
ROBBERY,2018,E CONCORD ST,42.33572403,-71.07232651
ROBBERY,2018,DORCHESTER AVE,42.28526024,-71.06444063
ROBBERY,2018,TREMONT ST,42.35311007,-71.06432264
ROBBERY,2018,CARNEY CT,42.37915428,-71.06022431
ROBBERY,2018,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602
ROBBERY,2018,CLIFFORD ST,42.31985444,-71.07972518
ROBBERY,2018,CUMMINS HWY,42.26833327,-71.09541448
ROBBERY,2018,MILLET ST,42.29277639,-71.07659233
ROBBERY,2018,BORDER ST,42.38229155,-71.04036424
ROBBERY,2018,FANEUIL ST,42.35555336,-71.15274721
ROBBERY,2018,PARK ST,42.35650174,-71.0619996
ROBBERY,2018,MASSACHUSETTS AVE,42.32952684,-71.06917216
ROBBERY,2018,SUSSEX ST,42.33622661,-71.08408673
ROBBERY,2018,DORCHESTER AVE,42.28657334,-71.06408374
ROBBERY,2018,WALNUT AVE,42.32217348,-71.08506711
ROBBERY,2018,DORCHESTER AVE,42.28657334,-71.06408374
ROBBERY,2018,BLUE HILL AVE,42.3252158,-71.07492178
ROBBERY,2018,WASHINGTON ST,42.29360585,-71.0718865
ROBBERY,2018,BOYLSTON ST,42.35251005,-71.06719166
ROBBERY,2018,TREMONT ST,42.356585,-71.06189505
ROBBERY,2018,LATTIMORE CT,42.33676619,-71.08205122
ROBBERY,2018,MONSIGNOR DENNIS F O'CALL,42.32476494,-71.05340359
ROBBERY,2018,RIVER ST,42.27130225,-71.07442362
ROBBERY,2018,TREMONT ST,42.33738014,-71.08388901
ROBBERY,2018,MILK ST,42.35822966,-71.05362239
ROBBERY,2018,DORCHESTER AVE,42.28526024,-71.06444063
ROBBERY,2018,RIVER ST,42.27130225,-71.07442362
ROBBERY,2018,TEMPLE ST,42.27980181,-71.16196326
ROBBERY,2018,HAROLD ST,42.31331114,-71.09231517
ROBBERY,2018,ADAMS ST,42.28824992,-71.05536739
ROBBERY,2018,BRUNSWICK ST,42.31089986,-71.08007661
ROBBERY,2018,WARREN ST,42.3169665,-71.08254058
ROBBERY,2018,OAK ST,42.34823537,-71.06288251
ROBBERY,2018,WOODCLIFF ST,42.31580934,-71.07618683
ROBBERY,2018,DALTON ST,42.3457782,-71.08429595
ROBBERY,2018,HARVARD ST,42.29648008,-71.08001594
ROBBERY,2018,SOUTHAMPTON ST,42.32962107,-71.05763827
ROBBERY,2018,TREMONT ST,42.35907171,-71.05973044
ROBBERY,2018,FAYWOOD AVE,42.39214603,-71.00893922
ROBBERY,2018,FAYWOOD AVE,42.39214603,-71.00893922
ROBBERY,2018,RIVER ST,42.26871441,-71.09221139
ROBBERY,2018,ATLANTIC AVE,42.3499784,-71.05683752
ROBBERY,2018,WEST ST,42.35459106,-71.0621901
ROBBERY,2018,TRUMAN PKWY,42.24124926,-71.12629908
ROBBERY,2018,DUNLAP ST,42.29281079,-71.07327594
ROBBERY,2018,BOYLSTON ST,42.34862382,-71.08277637
ROBBERY,2018,HUNTINGTON AVE,42.33186291,-71.1123942
ROBBERY,2018,BEACON ST,42.35812101,-71.06085258
ROBBERY,2018,FAIRLAWN AVE,42.26788791,-71.10067012
ROBBERY,2018,RIVER ST,42.26283035,-71.10809203
ROBBERY,2018,MASSACHUSETTS AVE,42.33562126,-71.07582361
ROBBERY,2018,WINTER ST,42.35571985,-71.06110871
ROBBERY,2018,HANCOCK ST,42.31558145,-71.0661489
ROBBERY,2018,FRANKLIN PARK RD,42.30238064,-71.0871183
ROBBERY,2018,TALBOT AVE,42.29196961,-71.07795509
ROBBERY,2018,GENEVA AVE,42.29848866,-71.06313294
ROBBERY,2018,DAY ST,42.32461801,-71.10804116
ROBBERY,2018,DAY ST,42.32461801,-71.10804116
ROBBERY,2018,ESSEX ST,42.35232087,-71.05801215
ROBBERY,2018,BOYLSTON ST,42.35009599,-71.0773211
ROBBERY,2018,OPHIR ST,42.31087647,-71.1044458
ROBBERY,2018,HARRISON AVE,42.34753377,-71.0627565
ROBBERY,2018,NORFOLK ST,42.28287754,-71.08474489
ROBBERY,2018,MUNROE ST,42.3185759,-71.08767243
ROBBERY,2018,GLENDALE ST,42.31288478,-71.06698234
ROBBERY,2018,TRENTON ST,42.37968456,-71.03428645
ROBBERY,2018,MERIDIAN ST,42.37374231,-71.03905688
ROBBERY,2018,HAVRE ST,42.36953195,-71.0412243
ROBBERY,2018,EUSTIS ST,42.3290038,-71.07838214
ROBBERY,2018,WASHINGTON ST,42.31615184,-71.09795135
ROBBERY,2018,WASHINGTON ST,42.32925905,-71.08482402
ROBBERY,2018,HANOVER ST,42.36339154,-71.05488123
ROBBERY,2018,WASHINGTON ST,42.33044113,-71.08373481
ROBBERY,2018,BROOKFORD ST,42.31840696,-71.0763541
ROBBERY,2018,N HARVARD ST,42.36668653,-71.12529557
ROBBERY,2018,WASHINGTON ST,42.30775024,-71.08273084
ROBBERY,2018,ORLEANS ST,42.368114,-71.03798232
ROBBERY,2018,BURBANK ST,42.34447409,-71.08889326
ROBBERY,2018,MAVERICK ST,42.37029336,-71.03925861
ROBBERY,2018,HARRISON AVE,42.33511904,-71.0749171
ROBBERY,2018,HEATH ST,42.32665471,-71.10679596
ROBBERY,2018,RIVER ST,42.2445177,-71.13722687
ROBBERY,2018,GLENWAY ST,42.30131086,-71.08443841
ROBBERY,2018,BOYLSTON ST,42.34862382,-71.08277637
ROBBERY,2018,AVENUE DE LAFAYETTE,42.35331987,-71.06102314
ROBBERY,2018,HOMESTEAD ST,42.31342215,-71.09348975
ROBBERY,2018,BOWER ST,42.31996758,-71.08715022
ROBBERY,2018,HOLDEN ROW,42.37826676,-71.06520304
ROBBERY,2018,WALKER ST,42.3791344,-71.06685375
ROBBERY,2018,ARLINGTON ST,42.35287295,-71.07118968
ROBBERY,2018,MORA ST,42.28208198,-71.07364875
ROBBERY,2018,LEWIS MALL,42.36849441,-71.04004705
ROBBERY,2018,HANCOCK ST,42.37845716,-71.06251441
ROBBERY,2018,CENTRE ST,42.29506405,-71.05672533
ROBBERY,2018,HUDSON ST,42.35074197,-71.06006135
ROBBERY,2018,COLEMAN ST,42.30776342,-71.06683062
ROBBERY,2018,VAN WINKLE ST,42.28250165,-71.0636383
ROBBERY,2018,BLAKEVILLE ST,42.30387085,-71.07048462
ROBBERY,2018,COLUMBUS AVE,42.31590032,-71.09820045
ROBBERY,2018,GREEN ST,42.37601727,-71.06391748
ROBBERY,2018,TREMONT ST,42.35311007,-71.06432264
ROBBERY,2018,BLUE HILL AVE,42.29489981,-71.08805852
ROBBERY,2018,ARLINGTON ST,42.34825252,-71.06924615
ROBBERY,2018,FAIRLAWN AVE,42.26788791,-71.10067012
ROBBERY,2018,COMMONWEALTH AVE,42.35068065,-71.12769723
ROBBERY,2018,PI ALY,42.35811879,-71.0584551
ROBBERY,2018,SOUTH ST,42.35110203,-71.05735186
ROBBERY,2018,BLUE HILL AVE,42.30082268,-71.08589873
ROBBERY,2018,SOUTHERN AVE,42.29026233,-71.07473856
ROBBERY,2018,WASHINGTON ST,42.35123006,-71.06289921
ROBBERY,2018,SHAWMUT AVE,42.33248759,-71.08365801
ROBBERY,2018,DARTMOUTH ST,42.34762277,-71.07606735
ROBBERY,2018,KINGSTON ST,42.35202275,-71.05932
ROBBERY,2018,ADAMS ST,42.29166311,-71.05732414
ROBBERY,2018,SARATOGA ST,42.38064063,-71.02556481
ROBBERY,2018,RUTHVEN ST,42.31302406,-71.09073569
ROBBERY,2018,ALLSTON ST,42.29168992,-71.06671068
ROBBERY,2018,WASHINGTON ST,42.28180103,-71.13311579
ROBBERY,2018,WASHINGTON ST,42.28309189,-71.131732
ROBBERY,2018,GLENWAY ST,42.30131086,-71.08443841
ROBBERY,2018,COLEUS PARK,42.31025836,-71.07587229
ROBBERY,2018,BOYLSTON ST,42.3523119,-71.0637051
ROBBERY,2018,LEYLAND ST,42.32066147,-71.07067867
ROBBERY,2018,BLUE HILL AVE,42.28374569,-71.09153583
ROBBERY,2018,NORFOLK ST,42.28915232,-71.07346
ROBBERY,2018,ATKINSON ST,42.33189752,-71.06908191
ROBBERY,2018,FRANKLIN ST,42.35555882,-71.05849336
ROBBERY,2018,WASHINGTON ST,42.29212974,-71.07175746
ROBBERY,2018,COLUMBIA RD,42.31685976,-71.06527513
ROBBERY,2018,STATE ST,42.359287,-71.05379102
ROBBERY,2018,MARION ST,42.37575891,-71.03536688
ROBBERY,2018,TUFTS ST,42.37877257,-71.05677893
ROBBERY,2018,COLUMBIA RD,42.30391611,-71.08259618
ROBBERY,2018,NORFOLK ST,42.27897754,-71.08954272
ROBBERY,2018,EVERETT ST,42.35595391,-71.13852468
ROBBERY,2018,GALLIVAN BLVD,42.28512354,-71.04405667
ROBBERY,2018,FULLER ST,42.28368807,-71.06587898
ROBBERY,2018,PRENTISS ST,42.33414659,-71.09470188
ROBBERY,2018,SUMMER ST,42.35521625,-71.06012863
ROBBERY,2018,HEATH ST,42.32624204,-71.10317575
ROBBERY,2018,BARRY ST,42.30977065,-71.06699385
ROBBERY,2018,DUDLEY ST,42.32872589,-71.08382217
ROBBERY,2018,MOORE ST,42.33126177,-71.06588201
ROBBERY,2018,CHAUNCY ST,42.35251737,-71.06112927
ROBBERY,2018,WASHINGTON ST,42.35358129,-71.06236665
ROBBERY,2018,BOYLSTON ST,42.3436134,-71.10130276
ROBBERY,2018,NEWMARKET SQ,42.32938159,-71.06704418
ROBBERY,2018,SOUTHAMPTON ST,42.32962107,-71.05763827
ROBBERY,2018,BERKELEY ST,42.35205262,-71.0734441
ROBBERY,2018,S CHARLAME CT,42.31939136,-71.08544157
ROBBERY,2018,CRAWFORD ST,42.31629691,-71.09175536
ROBBERY,2018,RIVER ST,42.25604138,-71.12102424
ROBBERY,2018,DORCHESTER AVE,42.28986397,-71.06315894
ROBBERY,2018,MORTON ST,42.28187061,-71.08751152
ROBBERY,2018,MORTON ST,42.28187061,-71.08751152
